INCORRECT ANNOTATION	1085testa	Latvia	Latvia	Latvia national football team
Iraq[0.050]; Iraqi[0.044]; Iraqi[0.044]; Iraqi[0.044]; Iraqi[0.044]; Baghdad[0.044]; Baghdad[0.044]; Kurdistan[0.042]; Turkey[0.042]; Arbil[0.042]; Arbil[0.042]; region[0.041]; city[0.041]; fighting[0.041]; fighting[0.041]; northern[0.040]; Iran[0.040]; Kurdish[0.040]; allied[0.040]; casualties[0.040]; tanks[0.039]; War[0.039]; Kurds[0.039]; official[0.039]; 

INCORRECT ANNOTATION	1023testa	Labour Day	Labor Day	Labour Day
global=0.336	0.331
local(<e, ctx>)=-0.061	-0.070
log p(e|m)=-1.328	0.000
holiday[0.046]; month[0.045]; month[0.045]; Friday[0.044]; economic[0.043]; Monday[0.043]; July[0.043]; weekends[0.043]; Thursday[0.042]; closes[0.042]; August[0.041]; Canadian[0.041]; Canadian[0.041]; Canadian[0.041]; Canadian[0.041]; market[0.041]; market[0.041]; early[0.040]; early[0.040]; index[0.040]; number[0.040]; Toronto[0.040]; prices[0.040]; closed[0.039]; 

INCORRECT ANNOTATION	1048testa	Wigan	Wigan Warriors	Wigan
global=0.353	0.322
local(<e, ctx>)=0.290	-0.124
log p(e|m)=-1.802	-0.302
league[0.066]; League[0.065]; England[0.060]; Rugby[0.058]; rugby[0.057]; Wigan[0.057]; Wigan[0.057]; played[0.056]; Bradford[0.056]; Bradford[0.056]; Saturday[0.056]; premiership[0.054]; English[0.052]; Bulls[0.052]; semifinal[0.052]; Semifinal[0.051]; Beat[0.047]; Result[0.047]; 

INCORRECT ANNOTATION	965testa	Russia	Russia national football team	Russia
global=0.331	0.329
local(<e, ctx>)=0.050	-0.094
log p(e|m)=-3.540	-0.203
match[0.046]; match[0.046]; team[0.046]; game[0.044]; game[0.044]; game[0.044]; Soccer[0.044]; soccer[0.044]; national[0.043]; European[0.042]; Fifa[0.041]; Fifa[0.041]; midfielder[0.040]; Brazil[0.040]; Saturday[0.040]; Saturday[0.040]; Madrid[0.039]; Madrid[0.039]; Wednesday[0.039]; lost[0.039]; suspended[0.039]; world[0.039]; absence[0.039]; governing[0.039]; 

INCORRECT ANNOTATION	965testa	Netherlands	Netherlands	Netherlands national football team
global=0.336	0.325
local(<e, ctx>)=0.274	0.171
log p(e|m)=-0.250	-2.659
team[0.045]; match[0.045]; match[0.045]; soccer[0.044]; national[0.044]; Fifa[0.044]; Fifa[0.044]; game[0.043]; game[0.043]; game[0.043]; Soccer[0.043]; midfielder[0.042]; European[0.042]; Brazil[0.041]; governing[0.040]; Madrid[0.040]; Madrid[0.040]; Saturday[0.039]; Saturday[0.039]; suspended[0.039]; lost[0.039]; Wednesday[0.039]; world[0.039]; tour[0.039]; 

INCORRECT ANNOTATION	1026testa	Gaza	Gaza Strip	Gaza
global=0.345	0.335
local(<e, ctx>)=0.296	0.061
log p(e|m)=-1.374	-0.304
Israeli[0.049]; Israeli[0.049]; Israeli[0.049]; Israeli[0.049]; Israel[0.048]; Israel[0.048]; Palestinian[0.045]; Palestinians[0.043]; Arab[0.043]; Arab[0.043]; Arab[0.043]; international[0.042]; West[0.042]; West[0.042]; Arabs[0.041]; Arabs[0.041]; government[0.041]; government[0.041]; government[0.041]; government[0.041]; government[0.041]; settlements[0.041]; state[0.040]; 

INCORRECT ANNOTATION	1110testa	Dutch	Netherlands	Netherlands national football team
global=0.346	0.322
local(<e, ctx>)=0.262	-0.104
log p(e|m)=-0.794	-4.711
Netherlands[0.050]; Netherlands[0.050]; soccer[0.044]; Amsterdam[0.044]; Brazil[0.044]; Brazil[0.044]; Brazil[0.044]; Van[0.043]; Saturday[0.043]; friendly[0.043]; time[0.042]; drew[0.042]; Boer[0.042]; International[0.042]; Soccer[0.041]; half[0.040]; minute[0.040]; Friendly[0.038]; Draw[0.038]; Goncalves[0.037]; Scorers[0.037]; Ronald[0.037]; Giovanni[0.037]; pen[0.036]; 

INCORRECT ANNOTATION	994testa	Surcin	Belgrade Nikola Tesla Airport	Surčin
global=0.373	0.352
local(<e, ctx>)=0.173	0.009
log p(e|m)=-1.575	0.000
airport[0.046]; airport[0.046]; airport[0.046]; airport[0.046]; airport[0.046]; airport[0.046]; airport[0.046]; Belgrade[0.041]; Belgrade[0.041]; Belgrade[0.041]; Belgrade[0.041]; Belgrade[0.041]; Belgrade[0.041]; flights[0.041]; Batajnica[0.040]; Batajnica[0.040]; Batajnica[0.040]; traffic[0.040]; traffic[0.040]; Beograd[0.039]; Air[0.039]; passengers[0.039]; Aerodrom[0.039]; Branko[0.039]; 

INCORRECT ANNOTATION	994testa	Batajnica	Batajnica Air Base	Batajnica
global=0.364	0.360
local(<e, ctx>)=0.319	0.075
log p(e|m)=-0.273	0.000
Batajnica[0.045]; Batajnica[0.045]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Beograd[0.043]; Air[0.042]; Branko[0.041]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; air[0.040]; Yugoslav[0.040]; modernization[0.040]; Aerodrom[0.040]; runway[0.040]; runway[0.040]; 

INCORRECT ANNOTATION	994testa	Batajnica	Batajnica Air Base	Batajnica
global=0.364	0.360
local(<e, ctx>)=0.319	0.076
log p(e|m)=-0.273	0.000
Batajnica[0.045]; Batajnica[0.045]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Belgrade[0.044]; Beograd[0.043]; Air[0.042]; Branko[0.041]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; airport[0.040]; air[0.040]; Yugoslav[0.040]; modernization[0.040]; Aerodrom[0.040]; runway[0.040]; runway[0.040]; 

INCORRECT ANNOTATION	994testa	Batajnica	Batajnica Air Base	Batajnica
global=0.363	0.360
local(<e, ctx>)=0.257	0.031
log p(e|m)=-0.273	0.000
Batajnica[0.047]; Batajnica[0.047]; Belgrade[0.045]; Belgrade[0.045]; Belgrade[0.045]; Air[0.043]; Branko[0.042]; airport[0.042]; airport[0.042]; airport[0.042]; airport[0.042]; airport[0.042]; air[0.041]; Yugoslav[0.041]; modernization[0.041]; runway[0.041]; continue[0.040]; Ljubomir[0.040]; Tanjug[0.039]; Tanjug[0.039]; Tanjug[0.039]; transport[0.039]; maintenance[0.039]; maintenance[0.039]; 

INCORRECT ANNOTATION	1140testa	New York-based	New York City	New York
global=0.364	0.363
local(<e, ctx>)=0.106	-0.020
log p(e|m)=-0.062	-0.017
group[0.046]; group[0.046]; group[0.046]; released[0.043]; based[0.043]; month[0.042]; Friday[0.042]; administrative[0.042]; movement[0.042]; education[0.041]; education[0.041]; held[0.041]; Saturday[0.041]; sent[0.041]; health[0.041]; said[0.040]; said[0.040]; said[0.040]; serve[0.040]; Human[0.040]; say[0.040]; Wall[0.040]; euphemism[0.040]; class[0.039]; 

INCORRECT ANNOTATION	1140testa	Human Rights in China	Human rights in China	Human Rights in China (organization)
global=0.370	0.360
local(<e, ctx>)=-0.036	-0.056
log p(e|m)=0.000	-0.068
China[0.048]; China[0.048]; Beijing[0.047]; Chinese[0.046]; dissident[0.042]; dissident[0.042]; dissident[0.042]; group[0.041]; group[0.041]; group[0.041]; Friday[0.041]; Donghai[0.040]; Donghai[0.040]; said[0.040]; said[0.040]; said[0.040]; Wang[0.040]; Wang[0.040]; Wang[0.040]; Wang[0.040]; Wang[0.040]; Wang[0.040]; Democracy[0.040]; administrative[0.040]; 

INCORRECT ANNOTATION	1054testa	England	England cricket team	England
global=0.327	0.326
local(<e, ctx>)=-0.040	0.095
log p(e|m)=-3.297	-0.190
England[0.050]; England[0.050]; England[0.050]; international[0.044]; Birmingham[0.044]; Cricket[0.044]; Hollioake[0.043]; second[0.043]; day[0.042]; series[0.042]; Edgbaston[0.042]; Pakistan[0.042]; Pakistan[0.042]; Pakistan[0.042]; Saturday[0.040]; runs[0.040]; beat[0.039]; Ijaz[0.039]; innings[0.038]; Ahmed[0.038]; Scores[0.037]; Runs[0.037]; closed[0.037]; Second[0.036]; 

INCORRECT ANNOTATION	1054testa	Birmingham	Edgbaston Cricket Ground	Birmingham
global=0.334	0.332
local(<e, ctx>)=0.211	0.166
log p(e|m)=-4.510	-0.402
England[0.049]; England[0.049]; England[0.049]; England[0.049]; second[0.045]; Hollioake[0.044]; Edgbaston[0.044]; day[0.043]; Cricket[0.043]; international[0.041]; Saturday[0.041]; series[0.041]; innings[0.041]; runs[0.041]; closed[0.041]; beat[0.040]; Pakistan[0.039]; Pakistan[0.039]; Pakistan[0.039]; Runs[0.037]; Ijaz[0.037]; Scores[0.037]; Second[0.037]; Knight[0.036]; 

INCORRECT ANNOTATION	1055testa	Andersson	Michael Andersson (footballer)	Michael Andersson (cyclist)
global=0.349	0.345
local(<e, ctx>)=-0.196	-0.158
log p(e|m)=0.000	-0.926
Andersson[0.047]; Michael[0.046]; time[0.044]; time[0.044]; time[0.044]; Sweden[0.044]; Rolf[0.043]; Erik[0.043]; Telekom[0.042]; Breukink[0.042]; Denmark[0.042]; Denmark[0.042]; Johan[0.041]; Spain[0.041]; Sorensen[0.041]; Technogym[0.040]; Final[0.040]; Lance[0.039]; Netherlands[0.039]; Netherlands[0.039]; Belgium[0.039]; Rabobank[0.039]; Rabobank[0.039]; Rabobank[0.039]; 

INCORRECT ANNOTATION	1055testa	Michael Andersson	Michael Andersson (footballer)	Michael Andersson (cyclist)
global=0.348	0.347
local(<e, ctx>)=-0.148	-0.072
log p(e|m)=0.000	-0.926
Andersson[0.046]; Landgraaf[0.044]; Tour[0.043]; time[0.043]; time[0.043]; time[0.043]; time[0.043]; Sweden[0.043]; Rolf[0.042]; Erik[0.042]; Erik[0.042]; Olaf[0.041]; Telekom[0.041]; Telekom[0.041]; Jesper[0.041]; Breukink[0.041]; Breukink[0.041]; Denmark[0.041]; Denmark[0.041]; Johan[0.040]; Spain[0.040]; Sorensen[0.040]; Roermond[0.040]; Technogym[0.039]; 

INCORRECT ANNOTATION	1157testa	Great Lakes	African Great Lakes	Great Lakes
global=0.343	0.328
local(<e, ctx>)=-0.037	-0.321
log p(e|m)=-2.477	-0.100
region[0.048]; major[0.045]; international[0.044]; Burundi[0.043]; Burundi[0.043]; Burundi[0.043]; Burundi[0.043]; Burundi[0.043]; following[0.042]; Tanzanian[0.042]; International[0.041]; Community[0.041]; prize[0.041]; visit[0.041]; military[0.041]; week[0.041]; Catholic[0.040]; said[0.040]; said[0.040]; said[0.040]; met[0.040]; exception[0.040]; held[0.039]; arrived[0.039]; 

INCORRECT ANNOTATION	1149testa	La Presse	La Presse (Canadian newspaper)	La Presse (French newspaper)
global=0.368	0.359
local(<e, ctx>)=-0.199	-0.184
log p(e|m)=0.000	-0.043
Le[0.048]; France[0.046]; France[0.046]; Press[0.046]; press[0.044]; Digest[0.044]; says[0.043]; million[0.042]; stories[0.041]; stories[0.041]; anniversary[0.041]; amounted[0.040]; welcomes[0.040]; Zine[0.040]; called[0.040]; dinar[0.040]; does[0.040]; Temps[0.040]; Speaker[0.040]; leading[0.040]; Tunisian[0.040]; Tunisian[0.040]; Tunisian[0.040]; arrives[0.039]; 

INCORRECT ANNOTATION	1008testa	Dow Jones	Dow Jones & Company	Dow Jones Industrial Average
global=0.345	0.344
local(<e, ctx>)=-0.162	-0.000
log p(e|m)=0.000	-0.423
stocks[0.052]; Stocks[0.050]; market[0.049]; market[0.049]; market[0.049]; boosted[0.048]; surge[0.048]; pattern[0.048]; highs[0.048]; corporate[0.047]; term[0.047]; term[0.047]; jumped[0.047]; sharply[0.047]; week[0.047]; buying[0.046]; narrowed[0.046]; Johnson[0.046]; long[0.046]; long[0.046]; decade[0.046]; 

INCORRECT ANNOTATION	1008testa	Dow Jones	Dow Jones & Company	Dow Jones Industrial Average
global=0.347	0.346
local(<e, ctx>)=0.036	0.227
log p(e|m)=0.000	-0.423
stocks[0.046]; stocks[0.046]; Stock[0.046]; stock[0.046]; index[0.046]; index[0.046]; index[0.046]; index[0.046]; Nasdaq[0.046]; market[0.044]; composite[0.043]; closed[0.043]; closed[0.043]; Exchange[0.042]; week[0.042]; week[0.042]; week[0.042]; week[0.042]; higher[0.041]; lower[0.041]; American[0.040]; economic[0.040]; prices[0.040]; 

INCORRECT ANNOTATION	1101testa	Tom Johnson	Tom Johnson (journalist)	Tom Johnson (boxer)
global=0.322	0.317
local(<e, ctx>)=-0.267	-0.131
log p(e|m)=-1.382	-2.397
Johnson[0.060]; American[0.056]; earned[0.055]; Guzman[0.055]; Saturday[0.055]; decision[0.054]; title[0.054]; successfully[0.054]; featherweight[0.053]; defended[0.053]; unanimous[0.053]; Ramon[0.052]; points[0.052]; Boxing[0.051]; Dublin[0.050]; Wins[0.049]; Unanimous[0.049]; Venezuela[0.049]; Verdict[0.047]; 

INCORRECT ANNOTATION	970testa	Nice	OGC Nice	Nice
global=0.347	0.338
local(<e, ctx>)=0.024	-0.006
log p(e|m)=-2.137	-0.260
league[0.048]; league[0.048]; Paris[0.047]; France[0.044]; French[0.044]; club[0.044]; Guingamp[0.043]; Nice[0.043]; Nice[0.043]; Nice[0.043]; Nice[0.043]; Nice[0.043]; season[0.042]; matches[0.042]; played[0.041]; played[0.041]; win[0.040]; Albert[0.039]; defeat[0.038]; international[0.038]; Soccer[0.038]; division[0.037]; Dominique[0.037]; Thursday[0.037]; 

INCORRECT ANNOTATION	959testa	Seattle	Milwaukee Brewers	Seattle Mariners
global=0.328	0.324
local(<e, ctx>)=0.356	0.258
log p(e|m)=-4.075	-3.863
Seattle[0.050]; Houston[0.045]; Oakland[0.045]; Oakland[0.045]; Baltimore[0.044]; Boston[0.044]; Cleveland[0.044]; Cleveland[0.044]; Milwaukee[0.043]; Milwaukee[0.043]; Philadelphia[0.043]; Cincinnati[0.043]; Cincinnati[0.043]; City[0.043]; City[0.043]; California[0.043]; California[0.043]; League[0.043]; Pittsburgh[0.043]; Chicago[0.042]; Chicago[0.042]; Chicago[0.042]; Chicago[0.042]; 

INCORRECT ANNOTATION	959testa	New York	New York Mets	New York Yankees
global=0.328	0.328
local(<e, ctx>)=0.259	0.249
log p(e|m)=-5.116	-5.116
Philadelphia[0.047]; Philadelphia[0.047]; Houston[0.046]; Houston[0.046]; Central[0.045]; Pittsburgh[0.044]; Pittsburgh[0.044]; Chicago[0.044]; Chicago[0.044]; Cincinnati[0.044]; Cincinnati[0.044]; Friday[0.043]; Montreal[0.043]; Montreal[0.043]; Atlanta[0.043]; Florida[0.042]; Florida[0.042]; York[0.042]; Colorado[0.042]; Colorado[0.042]; Francisco[0.041]; Francisco[0.041]; Western[0.041]; 

INCORRECT ANNOTATION	959testa	Western Division	American League West	National League West
global=0.335	0.335
local(<e, ctx>)=0.117	0.053
log p(e|m)=-0.860	-1.295
games[0.043]; games[0.043]; League[0.043]; League[0.043]; League[0.043]; League[0.043]; won[0.043]; Division[0.042]; Division[0.042]; Division[0.042]; Division[0.042]; Boston[0.042]; Boston[0.042]; Texas[0.041]; Texas[0.041]; winning[0.041]; Oakland[0.041]; Oakland[0.041]; standings[0.041]; Toronto[0.041]; Toronto[0.041]; Baltimore[0.040]; Baltimore[0.040]; Houston[0.040]; 

INCORRECT ANNOTATION	959testa	Montreal	Montreal	Montreal Expos
global=0.323	0.323
local(<e, ctx>)=0.080	0.058
log p(e|m)=-0.110	-4.510
Montreal[0.051]; Philadelphia[0.045]; Philadelphia[0.045]; Cincinnati[0.044]; Cincinnati[0.044]; Atlanta[0.044]; Atlanta[0.044]; Houston[0.044]; Houston[0.044]; Friday[0.043]; Louis[0.043]; Louis[0.043]; Seattle[0.043]; Chicago[0.043]; Chicago[0.043]; League[0.043]; Florida[0.043]; Florida[0.043]; Pittsburgh[0.043]; Pittsburgh[0.043]; Central[0.042]; Colorado[0.041]; Colorado[0.041]; 

INCORRECT ANNOTATION	959testa	Seattle	Milwaukee Brewers	Seattle Mariners
global=0.327	0.325
local(<e, ctx>)=0.341	0.271
log p(e|m)=-4.075	-3.863
Seattle[0.049]; games[0.045]; games[0.045]; Houston[0.044]; Oakland[0.044]; Oakland[0.044]; Baltimore[0.044]; Baltimore[0.044]; Baseball[0.043]; Boston[0.043]; Boston[0.043]; Cleveland[0.043]; Cleveland[0.043]; Milwaukee[0.043]; Milwaukee[0.043]; Thursday[0.043]; Thursday[0.043]; Philadelphia[0.043]; Cincinnati[0.042]; City[0.042]; City[0.042]; California[0.042]; California[0.042]; 

INCORRECT ANNOTATION	1113testa	Poland	Poland	Poland national football team
global=0.336	0.320
local(<e, ctx>)=0.023	0.018
log p(e|m)=-0.153	-3.324
players[0.044]; players[0.044]; European[0.044]; match[0.044]; team[0.044]; national[0.044]; England[0.043]; won[0.043]; Euro[0.043]; squad[0.042]; Germany[0.042]; Germany[0.042]; win[0.042]; week[0.041]; friendly[0.041]; Saturday[0.040]; aiming[0.040]; daily[0.040]; championship[0.040]; captain[0.039]; sport[0.039]; experience[0.039]; old[0.039]; summer[0.039]; 

INCORRECT ANNOTATION	1113testa	Germany	Germany	Nazi Germany
global=0.340	0.312
local(<e, ctx>)=0.232	0.195
log p(e|m)=-0.155	-3.772
national[0.045]; team[0.045]; international[0.044]; Germany[0.044]; England[0.043]; match[0.043]; players[0.043]; players[0.043]; squad[0.042]; Klinsmann[0.042]; Klinsmann[0.042]; Klinsmann[0.042]; Euro[0.041]; German[0.041]; European[0.041]; Poland[0.041]; France[0.041]; France[0.041]; Soccer[0.040]; Juergen[0.040]; week[0.040]; captain[0.039]; won[0.039]; win[0.039]; 

INCORRECT ANNOTATION	1113testa	Germany	Germany	Germany national football team
global=0.333	0.312
local(<e, ctx>)=0.125	0.144
log p(e|m)=-0.155	-3.352
Germany[0.046]; national[0.046]; team[0.046]; England[0.044]; match[0.044]; players[0.043]; players[0.043]; squad[0.043]; Klinsmann[0.042]; Euro[0.042]; European[0.042]; won[0.042]; Poland[0.042]; France[0.041]; win[0.041]; week[0.041]; captain[0.040]; friendly[0.040]; championship[0.040]; Saturday[0.040]; sport[0.039]; summer[0.038]; aiming[0.038]; Berti[0.037]; 

INCORRECT ANNOTATION	1031testa	New York Cotton Exchange	1 Hanover Square	New York Cotton Exchange
global=0.365	0.357
local(<e, ctx>)=-0.036	-0.069
log p(e|m)=0.000	-0.564
Exchange[0.048]; trading[0.045]; York[0.044]; London[0.044]; Mercantile[0.043]; markets[0.043]; Wednesday[0.042]; September[0.042]; September[0.042]; day[0.042]; closed[0.041]; closed[0.041]; closed[0.041]; Overseas[0.041]; October[0.041]; cotton[0.041]; December[0.041]; session[0.041]; stocks[0.040]; climbed[0.040]; earlier[0.040]; easing[0.039]; index[0.039]; Tokyo[0.039]; 

INCORRECT ANNOTATION	1104testa	Turkey	Turkey	Turkey national football team
global=0.336	0.329
local(<e, ctx>)=-0.012	0.008
log p(e|m)=-0.209	-3.037
Turkey[0.049]; Turkish[0.044]; Turkish[0.044]; Turkish[0.044]; match[0.044]; team[0.044]; Sergen[0.043]; Soccer[0.042]; second[0.042]; kicked[0.042]; victory[0.041]; Belgium[0.041]; Belgium[0.041]; substitute[0.041]; upset[0.041]; Yalcin[0.041]; Yalcin[0.041]; campaign[0.040]; Cup[0.040]; goalkeeper[0.039]; World[0.039]; threw[0.039]; fans[0.039]; fought[0.039]; 

INCORRECT ANNOTATION	1104testa	Belgium	Belgium	Belgium national football team
global=0.334	0.332
local(<e, ctx>)=0.048	0.211
log p(e|m)=-0.242	-2.882
Belgium[0.047]; Belgium[0.047]; France[0.045]; goal[0.044]; goal[0.044]; finals[0.043]; decisive[0.043]; goalkeeper[0.042]; qualifying[0.042]; score[0.042]; second[0.041]; Euro[0.041]; ball[0.041]; ball[0.041]; ball[0.041]; Degryse[0.040]; Bertrand[0.040]; Van[0.040]; half[0.040]; half[0.040]; June[0.040]; minutes[0.039]; minutes[0.039]; minutes[0.039]; 

INCORRECT ANNOTATION	1104testa	Russia	Russia	Russia national football team
global=0.331	0.326
local(<e, ctx>)=-0.127	-0.078
log p(e|m)=-0.203	-3.540
friendlies[0.046]; Italy[0.045]; goal[0.045]; suffered[0.044]; Turkey[0.044]; coach[0.044]; coach[0.044]; victory[0.043]; Sergen[0.043]; Alpay[0.042]; Belgium[0.042]; April[0.042]; expected[0.041]; draws[0.041]; said[0.041]; said[0.041]; Turkish[0.040]; started[0.040]; succeeded[0.040]; Kafkas[0.040]; Hakan[0.040]; Belgian[0.039]; strong[0.038]; Sukur[0.038]; 

INCORRECT ANNOTATION	1104testa	Italy	Italy	Italy national football team
global=0.338	0.318
local(<e, ctx>)=0.042	-0.120
log p(e|m)=-0.206	-2.957
coach[0.046]; coach[0.046]; goal[0.045]; friendlies[0.045]; victory[0.044]; suffered[0.044]; Belgium[0.042]; strong[0.042]; Turkey[0.042]; draws[0.042]; Sergen[0.042]; expected[0.041]; started[0.041]; April[0.041]; Russia[0.041]; Belgian[0.040]; Paul[0.040]; Alpay[0.040]; said[0.040]; said[0.040]; Hakan[0.039]; succeeded[0.039]; Turkish[0.039]; Wilfried[0.038]; 

INCORRECT ANNOTATION	1104testa	Turkey	Turkey	Turkey national football team
global=0.327	0.327
local(<e, ctx>)=-0.185	-0.027
log p(e|m)=-0.209	-3.037
qualifying[0.048]; Euro[0.046]; finals[0.044]; seven[0.042]; seven[0.042]; Belgium[0.042]; Belgium[0.042]; defender[0.042]; upset[0.042]; goal[0.042]; goal[0.042]; opened[0.042]; past[0.041]; tipped[0.041]; home[0.041]; home[0.041]; decisive[0.041]; goalkeeper[0.040]; failing[0.040]; Brazilian[0.040]; winners[0.040]; left[0.040]; sent[0.040]; penalty[0.040]; 

INCORRECT ANNOTATION	1104testa	Belgium	Belgium	Belgium national football team
global=0.343	0.321
local(<e, ctx>)=0.135	-0.091
log p(e|m)=-0.242	-2.882
scoring[0.047]; goal[0.045]; Belgian[0.043]; goalkeeper[0.043]; goalkeeper[0.043]; score[0.043]; second[0.042]; Euro[0.042]; ball[0.042]; penalty[0.042]; Degryse[0.042]; opponent[0.041]; half[0.041]; half[0.041]; half[0.041]; June[0.041]; defender[0.041]; minutes[0.040]; minutes[0.040]; minutes[0.040]; minutes[0.040]; minutes[0.040]; seven[0.040]; referee[0.040]; 

INCORRECT ANNOTATION	1104testa	Turkey	Turkey	Turkey national football team
global=0.338	0.326
local(<e, ctx>)=0.040	-0.056
log p(e|m)=-0.209	-3.037
Turkey[0.050]; Turkish[0.045]; Turkish[0.045]; match[0.045]; team[0.044]; Soccer[0.043]; second[0.043]; kicked[0.042]; victory[0.042]; Belgium[0.041]; Belgium[0.041]; substitute[0.041]; upset[0.041]; campaign[0.041]; Cup[0.041]; World[0.040]; threw[0.040]; fans[0.040]; fought[0.040]; given[0.039]; took[0.039]; break[0.039]; deficit[0.039]; shortly[0.039]; 

INCORRECT ANNOTATION	1104testa	Belgium	Belgium	Belgium national football team
global=0.345	0.320
local(<e, ctx>)=0.237	-0.046
log p(e|m)=-0.242	-2.882
Belgium[0.049]; Belgium[0.049]; France[0.046]; goal[0.046]; goal[0.046]; finals[0.045]; decisive[0.044]; qualifying[0.044]; Luc[0.044]; score[0.043]; second[0.043]; Euro[0.043]; ball[0.042]; ball[0.042]; Gilles[0.042]; Degryse[0.042]; Degryse[0.042]; Bertrand[0.042]; Van[0.042]; Marc[0.042]; half[0.041]; June[0.041]; Frederic[0.041]; 

INCORRECT ANNOTATION	1104testa	Turkey	Turkey	Turkey national football team
global=0.344	0.322
local(<e, ctx>)=0.286	-0.007
log p(e|m)=-0.209	-3.037
Turkey[0.050]; Turkish[0.045]; friendlies[0.045]; Sergen[0.043]; Italy[0.043]; Saffet[0.042]; Hakan[0.042]; Hakan[0.042]; Belgium[0.042]; Alpay[0.042]; Kafkas[0.041]; Yalcin[0.041]; goal[0.041]; victory[0.041]; started[0.041]; coach[0.041]; coach[0.041]; Ercan[0.041]; Tayfun[0.040]; Orhan[0.040]; Recep[0.039]; Unsal[0.039]; Cetin[0.039]; Cetin[0.039]; 

INCORRECT ANNOTATION	1104testa	Belgium	Belgium	Belgium national football team
global=0.344	0.321
local(<e, ctx>)=0.219	-0.027
log p(e|m)=-0.242	-2.882
Belgium[0.047]; Belgium[0.047]; France[0.045]; goal[0.044]; finals[0.043]; decisive[0.043]; Belgian[0.042]; qualifying[0.042]; Luc[0.042]; second[0.041]; ball[0.041]; ball[0.041]; Gilles[0.041]; Degryse[0.041]; Degryse[0.041]; coach[0.041]; Bertrand[0.040]; Van[0.040]; Marc[0.040]; half[0.040]; Frederic[0.040]; minutes[0.040]; minutes[0.040]; group[0.039]; 

INCORRECT ANNOTATION	1104testa	Belgium	Belgium	Belgium national football team
global=0.346	0.321
local(<e, ctx>)=0.182	-0.108
log p(e|m)=-0.242	-2.882
team[0.054]; Belgium[0.051]; match[0.049]; Soccer[0.048]; victory[0.048]; Cup[0.048]; half[0.043]; minutes[0.043]; upset[0.042]; given[0.042]; World[0.042]; fought[0.042]; marred[0.042]; deficit[0.041]; Brussels[0.041]; order[0.041]; tense[0.041]; fans[0.041]; took[0.041]; break[0.040]; Lauwers[0.040]; kicked[0.040]; Bert[0.039]; 

INCORRECT ANNOTATION	1104testa	Belgium	Belgium	Belgium national football team
global=0.341	0.323
local(<e, ctx>)=0.091	-0.078
log p(e|m)=-0.242	-2.882
team[0.051]; Belgium[0.049]; match[0.046]; Soccer[0.046]; victory[0.045]; Cup[0.045]; second[0.043]; half[0.041]; half[0.041]; half[0.041]; minutes[0.041]; upset[0.040]; given[0.040]; World[0.040]; fought[0.039]; Sergen[0.039]; marred[0.039]; deficit[0.039]; Brussels[0.039]; order[0.039]; tense[0.039]; fans[0.039]; took[0.038]; break[0.038]; 

INCORRECT ANNOTATION	1104testa	Belgium	Belgium	Belgium national football team
global=0.346	0.325
local(<e, ctx>)=0.169	-0.069
log p(e|m)=-0.242	-2.882
goal[0.047]; victory[0.047]; Belgian[0.045]; friendlies[0.044]; Gilles[0.043]; coach[0.043]; coach[0.043]; Van[0.043]; Van[0.043]; Van[0.043]; Van[0.043]; Italy[0.042]; April[0.042]; Turkey[0.041]; Turkey[0.041]; Sergen[0.041]; Wilfried[0.040]; Bilde[0.039]; started[0.039]; strong[0.039]; Paul[0.039]; suffered[0.038]; Hakan[0.038]; Hakan[0.038]; 

INCORRECT ANNOTATION	997testa	Foreign Ministry	Foreign minister	Ministry of Foreign Affairs (Poland)
global=0.325	0.315
local(<e, ctx>)=-0.051	-0.019
log p(e|m)=-0.355	-3.037
Foreign[0.049]; Foreign[0.049]; foreign[0.048]; Warsaw[0.044]; diplomatic[0.044]; ambassadorial[0.044]; Polish[0.044]; Poland[0.043]; Poland[0.043]; Poland[0.043]; country[0.043]; ministries[0.043]; trade[0.042]; President[0.042]; saying[0.042]; countries[0.042]; Republic[0.042]; Minister[0.042]; Minister[0.042]; Poles[0.042]; ties[0.042]; politicians[0.042]; visiting[0.041]; 

INCORRECT ANNOTATION	997testa	Federal Republic of Yugoslavia	Serbia and Montenegro	Socialist Federal Republic of Yugoslavia
global=0.351	0.347
local(<e, ctx>)=0.254	0.249
log p(e|m)=-0.010	-0.687
